"family","tribe","tips","sociality"
"Andrenidae","Panurgini","Panurgus_niloticus","solitary"
"Andrenidae","Panurgini","Panurgus_dentatus","solitary"
"Andrenidae","Panurgini","Panurgus_pici","solitary"
"Andrenidae","Panurgini","Panurgus_siculus","solitary"
"Andrenidae","Panurgini","Panurgus_banksianus","solitary"
"Andrenidae","Panurgini","Panurgus_pyropygus","solitary"
"Andrenidae","Panurgini","Panurgus_maroccanus","solitary"
"Andrenidae","Panurgini","Panurgus_cephalotes","solitary"
"Andrenidae","Panurgini","Panurgus_perezi","solitary"
"Andrenidae","Panurgini","Panurgus_calcaratus","solitary"
"Andrenidae","Panurgini","Panurgus_dargius","solitary"
"Andrenidae","Panurgini","Panurgus_acutus","solitary"
"Andrenidae","Panurgini","Panurgus_nigriscopus","solitary"
"Andrenidae","Panurgini","Panurgus_rungsii","solitary"
"Andrenidae","Panurgini","Panurgus_convergens","solitary"
"Andrenidae","Panurgini","Panurgus_farinosus","solitary"
"Andrenidae","Panurgini","Panurgus_canescens","solitary"
"Andrenidae","Panurgini","Panurgus_calceatus","solitary"
"Andrenidae","Panurgini","Flavipanurgus_flavus","solitary"
"Andrenidae","Panurgini","Flavipanurgus_venustus","solitary"
"Andrenidae","Panurgini","Flavipanurgus_ibericus","solitary"
"Andrenidae","Panurgini","Flavipanurgus_kastiliensis","solitary"
"Andrenidae","Panurgini","Halopanurgus_baldocki","solitary"
"Andrenidae","Panurgini","Halopanurgus_fuzetus","solitary"
"Andrenidae","Panurginini","Clavipanurgus_desertus","solitary"
"Andrenidae","Panurginini","Clavipanurgus_orientalicus","solitary"
"Andrenidae","Panurginini","Panurginus_albopilosus","solitary"
"Andrenidae","Panurginini","Panurginus_turcomanicus","solitary"
"Andrenidae","Panurginini","Panurginus_occidentalis","solitary"
"Andrenidae","Panurginini","Panurginus_atriceps","solitary"
"Andrenidae","Panurginini","Panurginus_beardsleyi","solitary"
"Andrenidae","Panurginini","Panurginus_crawfordi","solitary"
"Andrenidae","Panurginini","Panurginus_herzi","solitary"
"Andrenidae","Panurginini","Panurginus_montanus","solitary"
"Andrenidae","Panurginini","Panurginus_sericatus","solitary"
"Andrenidae","Panurginini","Panurginus_ineptus","solitary"
"Andrenidae","Panurginini","Panurginus_romani","solitary"
"Andrenidae","Mermiglossini","Mermiglossa_rufa","solitary"
"Andrenidae","Mermiglossini","Plesiopanurgus_cinerarius","solitary"
"Andrenidae","Mermiglossini","Plesiopanurgus_zizus","solitary"
"Andrenidae","Melitturgini","Borgatomelissa_niveopilosa","solitary"
"Andrenidae","Melitturgini","Meliturgula_flavida","solitary"
"Andrenidae","Melitturgini","Meliturgula_haematospila","solitary"
"Andrenidae","Melitturgini","Meliturgula_scriptifrons","solitary"
"Andrenidae","Perditini","Macrotera_echinocacti","solitary"
"Andrenidae","Perditini","Macrotera_latior","solitary"
"Andrenidae","Perditini","Macrotera_haplura","solitary"
"Andrenidae","Perditini","Macrotera_knulli","solitary"
"Andrenidae","Perditini","Macrotera_texana","solitary"
"Andrenidae","Perditini","Macrotera_mortuaria","solitary"
"Andrenidae","Perditini","Perdita_albonotata","solitary"
"Andrenidae","Perditini","Perdita_bishoppi","solitary"
"Andrenidae","Perditini","Perdita_heterothecae","solitary"
"Andrenidae","Perditini","Perdita_lingualis","solitary"
"Andrenidae","Perditini","Perdita_cephalotes","solitary"
"Andrenidae","Perditini","Perdita_maritima","solitary"
"Andrenidae","Perditini","Perdita_melanochlora","solitary"
"Andrenidae","Perditini","Perdita_pallida","solitary"
"Andrenidae","Perditini","Perdita_bradleyi","solitary"
"Andrenidae","Perditini","Perdita_californica","solitary"
"Andrenidae","Perditini","Perdita_callicerata","solitary"
"Andrenidae","Perditini","Perdita_distropica","solitary"
"Andrenidae","Perditini","Perdita_duplonotata","solitary"
"Andrenidae","Perditini","Perdita_albipennis","solitary"
"Andrenidae","Perditini","Perdita_ashmeadi","solitary"
"Andrenidae","Perditini","Perdita_punctosignata","solitary"
"Andrenidae","Perditini","Perdita_consobrina","solitary"
"Andrenidae","Perditini","Perdita_nevadensis","solitary"
"Andrenidae","Perditini","Perdita_octomaculata","solitary"
"Andrenidae","Perditini","Perdita_swenki","solitary"
"Andrenidae","Perditini","Perdita_perpallida","solitary"
"Andrenidae","Perditini","Perdita_larreae","solitary"
"Andrenidae","Perditini","Perdita_minima","solitary"
"Andrenidae","Perditini","Perdita_fallax","solitary"
"Andrenidae","Perditini","Perdita_halictoides","solitary"
"Andrenidae","Perditini","Macrotera_portalis","solitary"
"Andrenidae","Perditini","Macrotera_tristella","solitary"
"Andrenidae","Perditini","Perdita_diversa","solitary"
"Andrenidae","Perditini","Perdita_trisignata","solitary"
"Andrenidae","Perditini","Perdita_rhodogastra","solitary"
"Andrenidae","Perditini","Macrotera_mellea","solitary"
"Andrenidae","Perditini","Pseudomacrotera_turgiceps","solitary"
"Andrenidae","Neffapini","Neffapis_longilingua","solitary"
"Andrenidae","","Andinopanurgus_wayruronga","solitary"
"Andrenidae","Protandrenini","Parapsaenythia_carinulata","solitary"
"Andrenidae","Protandrenini","Anthrenoides_admirabilis","solitary"
"Andrenidae","Protandrenini","Psaenythia_bizonata","solitary"
"Andrenidae","Protandrenini","Austropanurgus_punctatus","solitary"
"Andrenidae","Protandrenini","Austropanurgus_danunciae","solitary"
"Andrenidae","Protandrenini","Rhophitulus_herbsti","solitary"
"Andrenidae","Protandrenini","Liphanthus_coquimbensis","solitary"
"Andrenidae","Protandrenini","Liphanthus_alicahue","solitary"
"Andrenidae","Protandrenini","Liphanthus_sabulosus","solitary"
"Andrenidae","Protandrenini","Liphanthus_barbatus","solitary"
"Andrenidae","Protandrenini","Liphanthus_toroi","solitary"
"Andrenidae","Protandrenini","Liphanthus_moldenkei","solitary"
"Andrenidae","Protandrenini","Liphanthus_micheneri","solitary"
"Andrenidae","Protandrenini","Liphanthus_atratus","solitary"
"Andrenidae","Protandrenini","Liphanthus_phasganoventris","solitary"
"Andrenidae","Protandrenini","Liphanthus_penai","solitary"
"Andrenidae","Protandrenini","Liphanthus_rozeni","solitary"
"Andrenidae","Protandrenini","Liphanthus_tarsalis","solitary"
"Andrenidae","Protandrenini","Liphanthus_quadrifasciatus","solitary"
"Andrenidae","Protandrenini","Parasarus_atacamensis","solitary"
"Andrenidae","Protandrenini","Parasarus_specularis","solitary"
"Andrenidae","Protandrenini","Parasarus_spiniventris","solitary"
"Andrenidae","Protandrenini","Protandrena_abdominalis","solitary"
"Andrenidae","Protandrenini","Protandrena_verbesinae","solitary"
"Andrenidae","Protandrenini","Protandrena_mexicanorum","solitary"
"Andrenidae","Protandrenini","Protandrena_andrenoides","solitary"
"Andrenidae","Protandrenini","Protandrena_illinoiensis","solitary"
"Andrenidae","Protandrenini","Protandrena_solidaginis","solitary"
"Andrenidae","Protandrenini","Protandrena_rudbeckiae","solitary"
"Andrenidae","Protandrenini","Protandrena_aestivalis","solitary"
"Andrenidae","Protandrenini","Protandrena_bakeri","solitary"
"Andrenidae","Protandrenini","Protandrena_flavotinctus","solitary"
"Andrenidae","Protandrenini","Protandrena_townsendi","solitary"
"Andrenidae","Protandrenini","Protandrena_nanulus","solitary"
"Andrenidae","Protandrenini","Protandrena_passiflorae","solitary"
"Andrenidae","Protandrenini","Protandrena_fraterculus","solitary"
"Andrenidae","Protandrenini","Protandrena_bancrofti","solitary"
"Andrenidae","Protomeliturgini","Protomeliturga_turnerae","solitary"
"Andrenidae","Calliopsini","Acamptopoeum_submetallicum","solitary"
"Andrenidae","Calliopsini","Liopoeum_hirsutulum","solitary"
"Andrenidae","Calliopsini","Calliopsis_andreniformis","solitary"
"Andrenidae","Calliopsini","Calliopsis_squamifera","solitary"
"Andrenidae","Calliopsini","Calliopsis_anomoptera","solitary"
"Andrenidae","Calliopsini","Calliopsis_empelia","solitary"
"Andrenidae","Calliopsini","Calliopsis_chlorops","solitary"
"Andrenidae","Calliopsini","Calliopsis_crypta","solitary"
"Andrenidae","Calliopsini","Calliopsis_coloradensis","solitary"
"Andrenidae","Calliopsini","Calliopsis_coloratipes","solitary"
"Andrenidae","Calliopsini","Calliopsis_pugionis","solitary"
"Andrenidae","Calliopsini","Calliopsis_anthidia","solitary"
"Andrenidae","Calliopsini","Calliopsis_subalpina","solitary"
"Andrenidae","Calliopsini","Calliopsis_fracta","solitary"
"Andrenidae","Calliopsini","Calliopsis_callops","solitary"
"Andrenidae","Calliopsini","Calliopsis_sonorana","solitary"
"Andrenidae","Calliopsini","Calliopsis_callosa","solitary"
"Andrenidae","Calliopsini","Arhysosage_cactorum","solitary"
"Andrenidae","Calliopsini","Arhysosage_ochracea","solitary"
"Andrenidae","Calliopsini","Callonychium_atacamense","solitary"
"Andrenidae","Calliopsini","Callonychium_flaviventre","solitary"
"Andrenidae","Calliopsini","Callonychium_mandibulare","solitary"
"Andrenidae","Calliopsini","Spinoliella_opaca","solitary"
"Andrenidae","Calliopsini","Spinoliella_herbsti","solitary"
"Andrenidae","Calliopsini","Spinoliella_rozeni","solitary"
"Andrenidae","Calliopsini","Spinoliella_rufiventris","solitary"
"Andrenidae","Calliopsini","Spinoliella_psamita","solitary"
"Andrenidae","Calliopsini","Spinoliella_longirostris","solitary"
"Andrenidae","Calliopsini","Liopoeum_argentinum","solitary"
"Andrenidae","Calliopsini","Liopoeum_mendocinum","solitary"
"Andrenidae","Calliopsini","Liopoeum_trifasciatum","solitary"
"Andrenidae","Calliopsini","Liopoeum_rigormortis","solitary"
"Andrenidae","Calliopsini","Calliopsis_puellae","solitary"
"Andrenidae","Calliopsini","Calliopsis_persimilis","solitary"
"Andrenidae","Mermiglossini","Flavomeliturgula_tapana","solitary"
"Andrenidae","Nolanomelissini","Nolanomelissa_toroi","solitary"
"Andrenidae","Oxaeini","Mesoxaea_arizonica","solitary"
"Andrenidae","Oxaeini","Mesoxaea_nigerrima","solitary"
"Andrenidae","Oxaeini","Mesoxaea_rufescens","solitary"
"Andrenidae","Oxaeini","Notoxaea_ferruginea","solitary"
"Andrenidae","Oxaeini","Protoxaea_gloriosa","solitary"
"Andrenidae","Oxaeini","Oxaea_festiva","solitary"
"Andrenidae","Oxaeini","Oxaea_flavescens","solitary"
"Andrenidae","Oxaeini","Oxaea_stenocoryphe","solitary"
"Colletidae","Colletini","Colletes_inaequalis","solitary"
"Colletidae","Colletini","Colletes_thoracicus","solitary"
"Colletidae","Colletini","Colletes_formosus","solitary"
"Colletidae","Colletini","Colletes_acutus","solitary"
"Colletidae","Colletini","Colletes_lacunatus","solitary"
"Colletidae","Colletini","Colletes_arabicus","solitary"
"Colletidae","Colletini","Colletes_coriandri","solitary"
"Colletidae","Colletini","Colletes_escalerai","solitary"
"Colletidae","Colletini","Colletes_foveolaris","solitary"
"Colletidae","Colletini","Colletes_maroccanus","solitary"
"Colletidae","Colletini","Colletes_nanus","solitary"
"Colletidae","Colletini","Colletes_popovi","solitary"
"Colletidae","Colletini","Colletes_aureocinctus","solitary"
"Colletidae","Colletini","Colletes_fasciatus","solitary"
"Colletidae","Colletini","Colletes_fusconotus","solitary"
"Colletidae","Colletini","Colletes_hirtibasis","solitary"
"Colletidae","Colletini","Colletes_claripes","solitary"
"Colletidae","Colletini","Colletes_antecessus","solitary"
"Colletidae","Colletini","Colletes_nieuwoudtvillei","solitary"
"Colletidae","Colletini","Colletes_malmus","solitary"
"Colletidae","Colletini","Colletes_zygophyllum","solitary"
"Colletidae","Colletini","Colletes_infracognitus","solitary"
"Colletidae","Colletini","Colletes_albohirtus","solitary"
"Colletidae","Colletini","Colletes_eardleyi","solitary"
"Colletidae","Colletini","Colletes_karooensis","solitary"
"Colletidae","Colletini","Colletes_malleatus","solitary"
"Colletidae","Colletini","Colletes_sororcula","solitary"
"Colletidae","Colletini","Colletes_marleyi","solitary"
"Colletidae","Colletini","Colletes_opacus","solitary"
"Colletidae","Colletini","Colletes_reginae","solitary"
"Colletidae","Colletini","Colletes_capensis","solitary"
"Colletidae","Colletini","Colletes_watmoughi","solitary"
"Colletidae","Colletini","Colletes_cardiurus","solitary"
"Colletidae","Colletini","Colletes_cunicularius","solitary"
"Colletidae","Colletini","Colletes_daviesanus","solitary"
"Colletidae","Colletini","Colletes_tuberculatus","solitary"
"Colletidae","Colletini","Colletes_patellatus","solitary"
"Colletidae","Colletini","Colletes_eulophi","solitary"
"Colletidae","Colletini","Colletes_slevini","solitary"
"Colletidae","Colletini","Colletes_kincaidii","solitary"
"Colletidae","Colletini","Colletes_phaceliae","solitary"
"Colletidae","Colletini","Colletes_sierrensis","solitary"
"Colletidae","Colletini","Colletes_marginatus","solitary"
"Colletidae","Colletini","Colletes_haubrugei","solitary"
"Colletidae","Colletini","Colletes_floralis","solitary"
"Colletidae","Colletini","Colletes_packeri","solitary"
"Colletidae","Colletini","Colletes_laevigena","solitary"
"Colletidae","Colletini","Colletes_sanctus","solitary"
"Colletidae","Colletini","Colletes_pseudolaevigena","solitary"
"Colletidae","Colletini","Colletes_harreri","solitary"
"Colletidae","Colletini","Colletes_clypearis","solitary"
"Colletidae","Colletini","Colletes_luzhouensis","solitary"
"Colletidae","Colletini","Colletes_yanruae","solitary"
"Colletidae","Colletini","Colletes_impunctatus","solitary"
"Colletidae","Colletini","Colletes_hedini","solitary"
"Colletidae","Colletini","Colletes_conradti","solitary"
"Colletidae","Colletini","Colletes_jankowskyi","solitary"
"Colletidae","Colletini","Colletes_babai","solitary"
"Colletidae","Colletini","Colletes_paratibeticus","solitary"
"Colletidae","Colletini","Colletes_tibeticus","solitary"
"Colletidae","Colletini","Colletes_wootoni","solitary"
"Colletidae","Colletini","Colletes_acutiformis","solitary"
"Colletidae","Colletini","Colletes_simulans","solitary"
"Colletidae","Colletini","Colletes_louisae","solitary"
"Colletidae","Colletini","Colletes_fulgidus","solitary"
"Colletidae","Colletini","Colletes_vestitus","solitary"
"Colletidae","Colletini","Colletes_mlokossewiczi","solitary"
"Colletidae","Colletini","Colletes_fodiens","solitary"
"Colletidae","Colletini","Colletes_similis","solitary"
"Colletidae","Colletini","Colletes_halophilus","solitary"
"Colletidae","Colletini","Colletes_brevigena","solitary"
"Colletidae","Colletini","Colletes_hederae","solitary"
"Colletidae","Colletini","Colletes_succinctus","solitary"
"Colletidae","Colletini","Colletes_intricans","solitary"
"Colletidae","Colletini","Colletes_gigas","solitary"
"Colletidae","Colletini","Colletes_bischoffi","solitary"
"Colletidae","Colletini","Colletes_collaris","solitary"
"Colletidae","Colletini","Colletes_graeffei","solitary"
"Colletidae","Colletini","Colletes_wolfi","solitary"
"Colletidae","Colletini","Colletes_dimidiatus","solitary"
"Colletidae","Colletini","Colletes_speculiferus","solitary"
"Colletidae","Colletini","Colletes_americanus","solitary"
"Colletidae","Colletini","Colletes_tectiventris","solitary"
"Colletidae","Colletini","Colletes_mandibularis","solitary"
"Colletidae","Colletini","Colletes_abeillei","solitary"
"Colletidae","Colletini","Colletes_californicus","solitary"
"Colletidae","Colletini","Colletes_consors","solitary"
"Colletidae","Colletini","Colletes_hyalinus","solitary"
"Colletidae","Colletini","Colletes_nigrifrons","solitary"
"Colletidae","Colletini","Colletes_sphaeralceae","solitary"
"Colletidae","Colletini","Colletes_willistoni","solitary"
"Colletidae","Colletini","Colletes_cariniger","solitary"
"Colletidae","Colletini","Colletes_scopiventer","solitary"
"Colletidae","Colletini","Colletes_brevicornis","solitary"
"Colletidae","Colletini","Colletes_susannae","solitary"
"Colletidae","Colletini","Colletes_skinneri","solitary"
"Colletidae","Colletini","Colletes_gilensis","solitary"
"Colletidae","Colletini","Colletes_distinctus","solitary"
"Colletidae","Colletini","Colletes_nudus","solitary"
"Colletidae","Colletini","Colletes_solidaginis","solitary"
"Colletidae","Colletini","Colletes_nasutus","solitary"
"Colletidae","Colletini","Colletes_timberlakei","solitary"
"Colletidae","Colletini","Colletes_larreae","solitary"
"Colletidae","Colletini","Colletes_roborovskyi","solitary"
"Colletidae","Colletini","Colletes_annejohnae","solitary"
"Colletidae","Colletini","Colletes_kozlovi","solitary"
"Colletidae","Colletini","Colletes_latitarsis","solitary"
"Colletidae","Colletini","Colletes_argentinus","solitary"
"Colletidae","Colletini","Colletes_eous","solitary"
"Colletidae","Colletini","Colletes_nigricans","solitary"
"Colletidae","Colletini","Colletes_perezi","solitary"
"Colletidae","Colletini","Colletes_gallicus","solitary"
"Colletidae","Colletini","Colletes_salsolae","solitary"
"Colletidae","Colletini","Colletes_hylaeiformis","solitary"
"Colletidae","Colletini","Colletes_squamosus","solitary"
"Colletidae","Colletini","Colletes_esakii","solitary"
"Colletidae","Colletini","Colletes_maidli","solitary"
"Colletidae","Colletini","Colletes_dusmeti","solitary"
"Colletidae","Colletini","Colletes_alini","solitary"
"Colletidae","Colletini","Colletes_clypeonitens","solitary"
"Colletidae","Colletini","Colletes_stepheni","solitary"
"Colletidae","Colletini","Colletes_salicicola","solitary"
"Colletidae","Colletini","Colletes_compactus","solitary"
"Colletidae","Colletini","Colletes_albomaculatus","solitary"
"Colletidae","Colletini","Colletes_dorsalis","solitary"
"Colletidae","Colletini","Colletes_bicolor","solitary"
"Colletidae","Colletini","Colletes_atripes","solitary"
"Colletidae","Colletini","Colletes_furfuraceus","solitary"
"Colletidae","Colletini","Colletes_gilvus","solitary"
"Colletidae","Colletini","Colletes_alocochila","solitary"
